Timestamp,Gender,Where are you from?,Parenting Label,Question1,Question2,Question3,Question4,Label
1/8/2022 19:14:20,Female,Dhaka,,"Yes, they wanted me to be an all rounder and they provided everything for that but turns out I am mediocre in everything. ","Sometimes, they sonetimes unintendedly comment which makes me rethink and that turns to overthinking hence 🤷‍♀️",Yes. My parents are so strict about this.,It makes me hopefull.they are always trying to do anything and everything to let us grab every opportunity in life.,1
1/9/2022 1:48:08,Female,Dhaka,,They tend to expect a lot almost immediately. In particular they expect you to fulfil it and bring about a positive result. ,Yes. They tend to create obstacles if it is something against their wish. ,Yes. They tend to reject the proposal before hearing it out. ,Most of the time I feel hopeless. ,1
1/9/2022 14:44:27,Male,Dhaka,,"No, I'm always worthy ","No,nothing really affects my interest. ","No, absolutely not.","I really dont care what else happening,  I'm always hopeful and positive ",0
1/13/2022 18:12:28,Male,Dhaka,,They doesn't have any specific desire with me. All they want me to be a mannered person ,They doesn't really care about my interests unless it being haram,"No, I haven't faced this kind of situation till now.",They always support me and tell me to do what I understand better.,0
1/13/2022 23:40:29,Male,Chattogram,,No. It's different for me. I try my best to fulfill all their desire.,"Yes, sometimes they really disappoint me by ignoring or not appreciating my liking. This is discouraging for me.", I wanted to start an online shop with some of my friends. My parents stopped me doing that in a very wrong way.,They really make me feel hopeless. I urged to have some more mature activity from their side.,1
1/13/2022 23:54:37,Female,Dhaka,,Sometimes it comes to my mind. Then I feel myself as worthless.,Absolutely not. On the contrary they are more interested to know my interest.,Yes It becomes difficult to take initiative but my parents support is always there.,I feel they need to boost themselves li'l more. So yes I become hopeless. ,1
1/14/2022 1:23:58,Male,Dhaka,,I think I'd never be able to fulfill my parent's desire. This thing definitely makes me feel worthless.,I like to play video games. But my parents don't like this. But that didn't make me lose interest in playing video games.,"If my interest matches with my parents interest, then it is easy. But if it doesn't, then it becomes too hard to work up the initiative.",Most of the time their activity makes me hopeless. Cause I really find it difficult to work something on my own. ,1
1/14/2022 3:41:28,Male,Chattogram,,Frankly saying yes maybe. I feel the world is not for me. I can't do anything with my own. I could not make my parents proud .,maybe yes. I want to be a cricketer. But my father always wanted to make me serious on studies. He did not even listen to my words.,I can not do any single work nicely. That's why I always feel low and ,Sometimes hopeful and sometimes hopeless. They could have handle me better.,1
1/14/2022 13:59:00,Male,Dhaka,,My parents understand me well. So I haven't felt that yet.,They react to my interests well,It was slightly difficult for sometime.,It makes me hopeful.,0
1/14/2022 20:38:51,Male,Rajshahi,,My parents never burdened their desire on me. They always prioritize my desire. So I never felt worthless.,"As I mentioned before, my parents always prioritize my desires. They hardly interfered with my interests. So my answer is no.",No. I don't find it difficult. They make it easy for me.,Most of the time hopeful. But I feel a little bit irritated when they treat me like a child.,0
1/14/2022 22:03:40,Female,Dhaka,,Yes. Feels worthless not to be enough brilliant or talented enough to be able to do something that can make my parents proud. ,"Yes. It is a worthless decision, which doesn't have enough security ",Yes. They always seem to have a negative opinion on the things that I want to do alone. ,"Most of the times hopeless.
As they are really backdated and really reliant on thinking about new opinions that challange their thinking. ",1
1/14/2022 22:03:53,Male,Barishal,,I started to believe it is not possible to fulfill any of their desire. It feels worst.,Not that much. They do not effect me anymore.,It's been a while I am trying to take the initiative but my parents seem to be unsatisfied with this step of mine .,Their activity is their choice. I don't get effected so easily.Yet they are hopeless.,1
1/14/2022 22:05:00,Male,Dhaka,,"I don't know if I am fulfiiling my parents desire or not. Because they never told me about their dreams for me. But if you ask me, then I would say no.",They don't care much about my interests. So I never lost interest in the things I love.,Not that much. But sometimes I really find it difficult. They cooperate me whenever I need or want.,I never felt hopeful or hopeless about their activities. But it never made me hopeless.,0
1/14/2022 22:20:53,Female,Sylhet,,"My parents does not have any desire from me. So, I just never try to fulfill it.",I have lots of habits but my parents knows any of them.,I myself don't take any initiative. My parents also don't inspire or discourage me on this matter.,This is really depressing. They are always busy with their own work.,1
1/14/2022 22:36:03,Male,Dhaka,,I sometime feel bad but I don't think I am worthless. At least I am trying to make them proud.,I have my career to build up so losing interest on what I love.It is  my parents fault as well.,How can I take any Initiative when they have restricted my choices??,Their activity is not worthy of my attention,1
1/14/2022 22:46:31,Female,Dhaka,,I got admitted myself to the best University of Bangladesh. They are proud of me every moment.,Their effort on my interest is equal to my effort. This eventually increase my interest.,I have visited abroad with my friends. Without their I couldn't be there.,Everyday they are trying their best to give me the best I am proud of them.,0
1/14/2022 23:32:04,Male,Mymensingh,,I feel the worst. Worthless is the last word I can think about myself. I could not prove myself.  ,Long time passed when they did not let perform on the stage. I lost all my interest.,I try sometime but convincing them is also an  initiative.,Their activity make me feel anxious.,1
1/15/2022 1:30:24,Male,Dhaka,,"Yes I feel. Whatever I do, it's not enough to please them. I hardly saw them ",I had interest in playing football. But my parents didn't like it. They think it's a waste of time. So I had to sacrifice playing football. ,No I don't. I always do as they say. So I became used to it.,"Most of the time yes. If I make any mistake or can't anything in time, they don't stop screaming on me. ",1
1/15/2022 13:04:07,Male,Dhaka,,Sometimes. It's a temporary feeling. It feels bad sometimes.,It happens sometimes. I try to explain them why i like it ,I face difficulty sometimes.,Combination of both.,1
1/15/2022 15:07:45,Male,Dhaka,,Yes sometimes I feel I will never become that person who can fulfill their parent's desires.,I sacrificed my interest most of the time because I know my parent's will never approve those interest of mine.,Yes I find it difficult because I have the insecurity that they will reject my proposal.,I feel really hopeless sometimes.,1
1/15/2022 15:08:21,Male,Rangpur,,They are mostly unhappy with my activity .So I ended up thinking myself as the worthless.,They  always want me to do what they like . I hardly get chance to show my Interest.,It takes lots of pursuing and nagging  for me to convince them about doing something different.  ,They are not aware of this modern time. They also made my life difficult. I am losing every hope right now.,1
1/15/2022 15:23:59,Female,Khulna,,It's hard to fulfill all their wishes. They have very high expectation from me.,They always wanted me to do better in academic side only. They never let me perform in any extra curricular activity or any sports.,I had to stop lots of initiative I took in the past . Because my parent don't like me to do work.,Hopeless. They are very much dominating. ,1
1/15/2022 15:38:17,Male,Dhaka,,Sometimes I feel my parent's desire is too much to handle by me.,"Yes, my parents restricted my interest by themselves.",Sometimes I find it difficult .,I believe they do whatever is good for me so I'm hopeful.,1
1/15/2022 15:53:32,Female,Chattogram,,I never felt worthless. I think I'm capable of fulfilling my parent's desire.,No. On the other hand my parental activities gave me access to fulfill my interest in the thing I love.,I never felt any difficulty.,I'm really hopeful it will work out.,0
1/15/2022 16:02:56,Female,Chattogram,,No because I'm not aware about my parent's desire.,My parental activities doesn't affect my personal interest.,I never find it difficult.,I'm really hopeful because they are always being co-operative with me.,0
1/15/2022 16:14:48,Male,Sylhet,,Yes sometimes I feel so low about not fulfilling my parents desire.,My parents didn't support me to do the things I love. They just support me on those things what they want me to do.,Yes I find it difficult because they discourage me.,I felt hopeless many time.,1
1/15/2022 16:23:04,Male,Chattogram,,I felt worthless all the time.,Yes I lost interest because I didn't have enough parental support.,Yes most of the time I give up.,My parents made me hopeless about myself.,1
1/15/2022 16:34:27,Female,Barishal,,"Yes, I believe I'm not worthful enough to fulfill my parent's desire.",I lost interest in so many things because my parents didn't like it.,Yes. It becomes so difficult because my parent doesn't support me at all.,I feel hopeless about myself often .,1
1/15/2022 16:37:57,Female,Dhaka,,Its not like they blame me for not being able to fulfill their desire but yes whenever I fail to fulfill any of their desire I feel upset for the moment being but then later they inspire me to do better. ,My parents do not really care neither they create any hindrance for me when I want to do things I like.,"I feel that depend on what I want to do, if it is something that I do not know and I will need their support and if they do not agree to that then it will be difficult for me to make a decision.","Sometimes hopeful and sometimes hopeless, basically depends on certain aspects.",0
1/15/2022 16:57:48,Male,Dhaka,,Whenever I do bad in exam I feel I am worthless. I am not been able to fulfill my parents wishes.,I am still trying to keep working on my Interest though my parents are not concerned of this.,My parents take a lot of time to understand and then make the decision . At that time it becomes difficult for me to take the initiative.,Both. They try to take care of me and some time they lack in giving me proper support . So I do get hopeful and hopeless both.,1
1/15/2022 17:16:00,Male,Rajshahi,,They wanted me to be a doctor . I choose to be an Engineer. I couldn't follow their desire. But I don't feel worthless.,Sometime Yes. They force me to do their wish. Then at a certain point I lose my own Interest.,It is very tough to negotiate them. I would like to do something more outside my study. But they don't  listen.,Still at these age I got to go through several punishment. Their activities have always been hopeless.,1
1/15/2022 17:30:53,Male,Sylhet,,Since my childhood  I am working hard to make my parents proud. So I don't think I am the worthless. ,Yes. I like to do  creative things. But their negligence uninspired me. ,No I don't find it difficult to take Initiative . Though my parents do not support me a lot but they don't even try stop me.,"It's a mixed feeling. They are very nice to me , love me a lot but sometime also they can not give me proper time.",1
1/15/2022 17:42:14,Male,Rangpur,,Yes I know I can't fulfill my parent's desires.,yes. Sometimes I feel I'm losing interest on everything.,It's pretty much difficult for me.,I feel hopeless all the time about myself,1
1/15/2022 17:48:06,Female,Dhaka,,No I never felt worthless.,I never lost interest and besides my parents support me always.,I never felt any difficulty because my parents are supportive.,I'm hopeful about this.,0
1/15/2022 17:55:15,Female,Mymensingh,,I never thought about my parent's desires.,"No, I do all the thing I love.",No they are so helpful.,I'm really hopeful.,0
1/15/2022 18:31:41,Female,Barishal,,Yes I feel like it. It is because of my result mainly. Also I feel worthless for not getting chance in my institution.,I wanted to travel with my friends. But my parents never allowed me to go with them because I was a girl. So I kinda gave up on this.,"Not always. As I always have to abide by them, I don't find it difficult to work up the initiative.",Mostly hopeless. Cause I can't do that much with my own decision.,1
1/15/2022 18:49:06,Male,Dhaka,,Yes sometimes i feel like that,My parents always  encourage me whatever i want to do ,No i feel no difficulties ,Hopeful actually.,0
1/15/2022 19:18:11,Male,Rangpur,,Worthless is a big word i must say. But maybe i feel lost some times and felt that iam good at nothing. I am a disappointment for my parents ,I always wanted to be a singer but my parents were always against it. Because of them I could not pursue my dream ,"Yes,  After hearing all these screams who will think to do anything new. I think now i don't have any confidence about my self so i just want to leave this country.","Neutral, I think they could understand me more.",1
1/15/2022 21:43:22,Male,Mymensingh,,I sometimes feel worthless. I feel like I am not fulfilling my parent's desire. But my parents never forced me to do something that I don't want to.,Never. I never felt like that. My parents are really fond of my hobbies and interests.,No I don't. Rather I am really thankful that I always got the support and inspiration to pursue my dreams.,"Yes of course. The way they treat me and support me, fills me up with joy and hope.",0
1/16/2022 2:03:22,Male,Barishal,,When I did not get A+ in HSC exam I felt worthless. My parents were so upset with my result . ,I really to do painting but My mother this its just waste of time. That's why now I dont enjoy it like before.,I feel lack of confidence. Its because of my parents. They think I am a little kid and i wont do anything perfectly.,Hopeful I guess but sometimes make me hopeless also as Never I can fulfill their expectations.,1
1/16/2022 19:39:39,Male,Barishal,,When i could not admit into a public university I really felt worthless as I just waste my parents money.,Maybe. As I always love to read story books but my father think it just distract me from academic. So He always discouraged me to read story books. That's why now a days I usually don't read story books. ,"Yes , I have a fear for failure. My parents will scold me about this as I can not do anything properly.",Sometimes hopeful a and sometimes hopeless. They support me but they could understand me better,1
1/18/2022 19:17:22,Male,Rajshahi,,I always I felt my parent's desires are out of reach for me so I feel worthless all the time.,My parents always ignore my interest on anything I love.,My parents are really strict so I find it difficult sometimes.,I feel like they are too much backdated so sometimes their activity makes me hopeless.,1
1/18/2022 19:18:50,Female,Rangpur,,Yes I feel more than worthless. I am a person who could not do any single thing that can make my parents proud.,Yes I do. They never cared about my interest.,No. I try to take initiative and it is not that much difficult.,Their activity make me feel hopeless. As a parent they should be more careful.,1
1/18/2022 19:25:00,Male,Rangpur,,To be honest yes. I feel sometimes worthless and useless for not fulfilling my parent's desire.,I love drawing and wanted to admit in Charu Kola Institute. But my parents said it has no value and I won't get any job. That's why I am studying in a subject I don't want to.,"If it matches with their interests and understanding, then I find it easy. Otherwise I find it difficult which doesn't match with their interest.",Most of the time hopeless.,1
1/18/2022 19:56:59,Female,Sylhet,,I have the insecurity that I can't meet my parent's desires so I feel worthless.,My parents doesn't care about my interest so I gave up my interest sometimes.,It is really difficult to keep up with initiatives because my my parents are not supportive at all.,My parents behavior makes me hopeless.,1
1/18/2022 19:59:44,Male,Dhaka,,Never faced anything like that.,No. I found my parents always being supportive.,Rarely found it. Most of the time saw them supporting me.,I never faced any hopeless behavior from them. ,0
1/18/2022 20:10:38,Male,Dhaka,,No. Feeling worthless is the last stage of emotion. In that case I feel bad not worthless.,No I do what I love with their support.,No. I am already an entrepreneur.,Hopeful of course. They are  my support system.,0
1/18/2022 20:10:38,Male,Dhaka,,No. My parents don't have much desire for me.,I do everything as I want. They don't hinder me from doing anything I love.,"No. But if they or I don't understand anything, then it becomes challenging.",Never though about it. But they never let me down.,0
1/18/2022 20:12:11,Female,Mymensingh,,Yes. My parents expect a lot from me.,Yes. As a parent they should let grow their children in every sphere. But my parents ask me to concentrate only in study.,Yes I find it difficult. Now taking any initiative is difficult because it always need financial help. My parents don't help me on that. ,It makes me hopeless. My parents never been caring for me.,1
1/18/2022 20:19:57,Male,Barishal,,No. My parents do not have any desire from me.,No. I have kept doing my drawing passion. My parents don't get bother of it.,I have done my own art exhibition  with their full support.,Hopeful. Though they can't  give me time . But they don't make me hopeless as well.,0
1/18/2022 20:22:19,Male,Dhaka,,Yes I feel worthless. But it is not my parent's fault.,No. I don't find interest in much things. My parents also never stopped me from doing anything unless it is harmful.,Sometimes. But they try their best help me out.,Didn't feel anything.,1
1/18/2022 20:25:56,Male,Mymensingh,,Yes. I feel like culprit for not being able to fulfill their desire.,Yes. I wanted to to study on physics  ended up becoming a MBBS student.,Yes I do . Taking any new step is always tough.,Hopeless. They punish me for such small things.,1
1/18/2022 20:28:14,Male,Dhaka,,No I don't.,No. Never got any objection for doing anything.,Not that much. I don't need to depend on them that much. So I don't feel anything.,Hopeful mainly. ,0
1/18/2022 20:12:11,Female,Mymensingh,,Yes. My parents expect a lot from me.,Yes. As a parent they should let grow their children in every sphere. But my parents ask me to concentrate only in study.,Yes I find it difficult. Now taking any initiative is difficult because it always need financial help. My parents don't help me on that. ,It makes me hopeless. My parents never been caring for me.,1
1/18/2022 20:19:57,Male,Barishal,,No. My parents do not have any desire from me.,No. I have kept doing my drawing passion. My parents don't get bother of it.,I have done my own art exhibition  with their full support.,Hopeful. Though they can't  give me time . But they don't make me hopeless as well.,0
1/18/2022 20:22:19,Male,Dhaka,,Yes I feel worthless. But it is not my parent's fault.,No. I don't find interest in much things. My parents also never stopped me from doing anything unless it is harmful.,Sometimes. But they try their best help me out.,Didn't feel anything.,0
1/18/2022 20:25:56,Male,Mymensingh,,Yes. I feel like culprit for not being able to fulfill their desire.,Yes. I wanted to to study on physics  ended up becoming a MBBS student.,Yes I do . Taking any new step is always tough.,Hopeless. They punish me for such small things.,1
1/18/2022 20:28:14,Male,Dhaka,,No I don't.,No. Never got any objection for doing anything.,Not that much. I don't need to depend on them that much. So I don't feel anything.,Hopeful mainly. ,0
2/8/2022 23:35:38,Female,Rangpur,,I feel it everyday . It was my duty to fulfill all their desires. I failed to do that.,Sometime things get really worst. I end up losing interest in my hobbies because of their behavior.,Yes I do. It happened I did everything right and going start something  my parents stopped it.,Hopeless. I have lack of self confident moreover their behavior  make me feel very low.,1
2/9/2022 18:20:17,Male,Chattogram,,My academic result is not worth of being proud. My parents are not also happy with that.,My parents supports me on my interests. ,Yes I find it difficult sometimes to make them understand what I am trying to do.,Hopeless mostly. As sometimes they don't try to understand my point of view and push me into their ways.,1
2/9/2022 19:42:25,Male,Dhaka,,Yes. I do.,No. They are fine with my interests as long as it is not harmful or hazardous for me.,No,It’s always hopeful for me.,0
2/9/2022 19:44:33,Female,Dhaka,,My parents never make me feel less/unworthy. I was always given a freedom to form my own opinions and identity. But sometimes I do feel bad about not making them proud. The feeling of unworthiness mostly comes from my side.,My parents never stopped from doing the things I love unless it’s really harmful for well-being ,No,We all have mutual respect for each other's individual interest in my family. So there's never been any issue.,0
2/9/2022 19:48:02,Female,Dhaka,,"Yes, I felt worthless not fulfilling my parent’s desires two years back when I could not get admitted into a public university.",No I don't think so.,No.,It is kinda moderate. Sometimes they make me hopeful in my difficult times. Sometimes they make me helpless. ,0
2/9/2022 20:05:37,Female,Dhaka,,"Yes, sometimes I do feel worthless for not fulfilling their desire of getting good grades in exam but then I motivate myself to do better next time by thinking about my future ahead. ",No I don't lose interest in the thing I love for parental activities. They show positive reactions to my interest and my feelings about it.,Sometimes I find it a little bit tough to work up the initiative to do something for my parental activity but I don't mind that time if it is for valid reasons otherwise I get a little bit irritated. ,My parent's activities make me hopeful and encourages me to do better in the future.,0
2/9/2022 20:41:59,Male,Khulna,,"Assalamualaikum! Actually, I have always tried my level best to join Bangladesh Army and faced ISSB twice but couldn't reach the peak, I mean I got Red Card. For that reason, sometimes, I think I am worthless of fulfilling their desires as because they have tried too much harder than me even and the dream remained as a dream forever. ","No, do not lose my interest in the thing I love rather I do consult with them before doing any interesting activity. ","Yes, it's obvious that I face difficulties but they're enough cooperative and appreciates me. ","Obviously hopeful. But there's a say and that is, people are not always right. So, st that time, I go to them and discuss about the outcome so that I or we must not get worried. ",0
2/9/2022 21:13:27,Female,Dhaka,,"I know my parents want what is good for me and their desires are not selfish. Keeping that in mind, I often feel guilty if my grades are not good enough and I feel slightly unworthy if I fail to carry out a responsibility assigned by my parents. When I was younger, there were moments where my parents made me question my self-worth when I did not listen to them or do what they wanted. Their harsh words did break me down in the past. They are kinder to me now that I am older. But there still are some instances where my parents make me feel like I am not working hard enough or being mature enough. Nevertheless, I have learned to adapt to their treatment and understand their frustrations.","My parents encourage my dream to work in the music industry. But I also love to play video games which they are not very satisfied with. In conclusion, I don't lose interest in the things I love for my parental activities!","I have been struggling with weight-loss and body image issues ever since I was a child. My parents have been nudging and trying to force me to lose weight from the age of 6. The unhealthy amount of pressure and force used on me, in-turn, turned in into an emotional eater and made me hate any sort of physical activity. Now at the age of 24, I still struggle with taking an initiative to properly lose weight because they bug me about it on a daily basis. Losing weight, now, feels like something I have to do for them rather than for myself. I feel like they have awoken some sort of rigid rebellion inside of me that makes me feel like I am taking revenge on them just by not losing weight for all the pain they caused me. I need therapy for that.....","My parents are strict and rarely emotionally supportive, but they support by providing extra help and resources. I had a home tutor from a very early age and my mother would always organize all my studies for me. That did help me get good grades when I was in school. But in college, when my mother stopped helping me and pushing me to study, I was struggling to do well. Now I am doing alright on my own.",0
2/10/2022 0:45:21,Female,Khulna,,I didn’t qualify in any entrance exam and did horrible in HSC so that made them very sad and I felt worthless ,"Sometimes yes,it’s not I lose interest but I feel stressed and frustrated ","It is because I fear if I fail,I will let them down","Both , depends on the topic n situation ",1
2/10/2022 17:48:50,Male,Dhaka,,"No, I think I have managed to meet their expectations subconsciously to a certain point which is keeping them happy.","No, they often aren't interested on the things I love, they don't interfere in my personal life, and they respect my privacy. So, I get to stay myself without my parents trying to influence what I like or love to do.","No. I have a very good understanding of my parents' personality and activities, so basically if  I am trying to do something related to my parental activity, I try to convince them and  provide them with all the logical expiations regarding any situation. Sometimes it is difficult, but that's a very rare occasion. ","Neither hopeful or hopeless. I think my parent's activity rarely influences me. I do spend a lot of times with them, they are usually happy with their life. However I did notice they expect me to be successful, they don't force me to study or do anything, rather I force myself towards improvement. Maybe that's why they don't interfere in my life to often. ",0
2/11/2022 0:02:34,Male,Dhaka,,Yes i do feel Worthless when i do something wrong my mother always shouts and blame as if everything is wrong because of me.,They dont interfare but they do expect a lot from me as i am the eldest i think that effecys my interest ,NO,I would say in between. But I don't know why I find it hopeless most of the time.,1
2/11/2022 1:34:24,Female,Dhaka,,"I OVERTHINK TOO MUCH AND WHEN I CAN'T PERFORM AS EXPECTED, IT MAKES ME FEEL DEPRESSED","IT IS MY FAULT. BECAUSE I LOVE TO WASTE MY TIME, USE PHONES, WATCH VIDEOS ALL DAY LONG. SO DEFINITELY THEY REACT ON THESE ACTIVITIES AND I FEEL ANNOYED. ","No.  Most of the time,  they are quite supportive",My parents donot have a good relationship between them. They donot have proper understanding and also they sometimes don't understand me.  I feel hopeless about it.,0
2/11/2022 20:50:47,Male,Dhaka,,Not worthless but disappointed sometimes.,No I don't. They are very supportive towards me.,Not really. It's really fun to do new things with dedication. My parents don't have any objections on it.,Their all activities made me always hopeful and also very proud.,0
2/11/2022 20:57:28,Female,Dhaka,,Yes. I feel worthless more I feel guilty always.,Yes They sometimes overdo things and that's come to a tragic ending.,No. I myself take less initiatives. I prefer to finish what I have in my hand.,Hopeless. Most of their activities are not on my favor. ,1
2/11/2022 21:14:51,Male,Chattogram,,No my parents really don't have any desires from me.,No. I am actually less into co curricular activities.,Yes. Every child needs enough support from their parents. I don't get enough so obviously it becomes difficult for me. ,Both hopeful and hopeless. I love my parents a lot. But sometimes they can't give me proper time.,1
2/11/2022 21:50:58,Male,Barishal,,Being in an abusive environment it is not possible for me to fulfill my parents desire. My parents are never satisfied with my work.,Yes I couldn't participate in state level cricket match for them.,"Yes. To take any initiative it is always required lots of encouragement as I don't have it from my parents , I face difficulties.",Hopeless. They never make me feel hopeful.,1
2/11/2022 22:02:55,Female,Sylhet,,Their faith on me makes me hopeful to fulfill al their desire.,Reversely my parents convince me to do something out of my academic activities.,Till now it is always my parents who kept always pushing me to the new things.,"Obviously hopeful. They are my strength. Whatever they do , they do it for my best.",0
2/11/2022 22:27:49,Female,Mymensingh,,Yes I feel worthless. So many times I fail them.,Yes. They do not give permission to everything.,Sometimes. I take initiative and their rejections make it stop.,Mostly hopeless. I  badly need them sometimes in my life but I don't get their time as always.,1
2/11/2022 22:43:34,Female,Rajshahi,,I don't think it is my duty to fulfil all their desire. So there is no question of me fulfilling it.,Slightly yes. It happened when they stopped me to get admitted into art school.,Going out without their consent is not ok . So I find it difficult.,Yes. They don't understand basic things of parenting.,1
2/11/2022 22:52:10,Male,Khulna,,No. My parents don't pressurize me for any thing.,I have less hobbies. My parent also don't react.,Till now I depend on my parents. If I ever try to take any initiative I hope their activity won't bring any difficulty on my path.,My mother is very possessive . It sometimes make me hopeless.,0
2/11/2022 23:02:28,Male,Mymensingh,,No. At least I am trying best. Worthless is so big word to say . But of course I feel bad sometimes If I don't do good result.,No. I have become a good singer as my Father always wanted me to become a singer.,No. I have my own band. Without their full support I wouldn't be able to be in this position today.,They are my parents. It's a blessing and my good fortune I have parents like this. I am so proud of them.,0
2/11/2022 23:12:44,Female,Khulna,,No I don't feel worthless. I am the person who made my parents proud.,Yes. I wasn't allowed to be a makeup artist and I also got beaten up for that.,Always. Both of my parents are very reserved so it is almost impossible for me to take any initiative.,Hopeless. They are not modern at all. They don't try to understand our generation. ,1
2/11/2022 23:21:31,Male,Dhaka,,Yes. I could do better in my life. I started working hard from earlier in my life. ,No. I don't have so many hobbies.  My parents were not bother about this always.,No. Now I am self dependent.,Hopeful. They always encouraged me.,0
2/11/2022 23:29:18,Male,Mymensingh,,All the time. I have wasted my whole life.,Yes. They have rejected me everything I wished for.,No. I am in a political party and I lead them. Their perspective does not effect me.,Hopeless. I wished them to be more lenient.,1
2/11/2022 23:38:37,Female,Chattogram,,Not worthless. They are supposed to be proud of me.,No. I have made lots of projects in my life and my parents always provided me all the equipment.,No. I encourage other to take initiative. There is no difficulty for my parental activity.,Hopeful. They worked very hard to brought me up.,0
2/11/2022 23:52:14,Female,Dhaka,,Yes. I am the most unworthy person on earth. I couldn't fulfill their wish.,Not for my parental activities but I lose my interest for my  bad temper.,Yes. It's a competitive world outside.  My parents activities piss me off. ,Hopeless. I don't know when they will learn to treat me properly.,1
2/12/2022 0:06:27,Male,Dhaka,,Worthless and I also feel depressed. I never made my parents proud of me.,Yes. from very early childhood my parents stopped me playing with the kids outside. So I become introvert.,Yes. I am a person of less confidence .I get scared of taking any initiative in my life. I blame my parents for this.,Hopeless. They shouldn't have torture me on this level.,1
2/12/2022 0:13:37,Male,Dhaka,,No. My parents are happy with me. I also try to keep their trust.,They give a lot of effort on everything including my every wish and interest.,Yes I find little difficulties but not for my parental activity.,Hopeful. They are very amazing . Everything they have done till now made me who I am.,0
2/12/2022 0:30:27,Female,Chattogram,,I don't feel worthless but also not proud of me.,Yes. They should have let me do my study in abroad. Now I have lost my interest in my study.,Yes. Their activities get me into lots of difficulties.,Hopeless. I don't have any hope on them.,1
2/12/2022 0:42:12,Female,Dhaka,,I did not get A+ in HSC exam. I felt lost and worthless.,Yes. I belong from a very conservative family. I can't do whatever I want to.,Yes. I am not allowed to everything like other person of my generation . So it becomes difficult.,Hopeful. They are my parents. They always think good about me.,1
2/12/2022 0:52:25,Female,Sylhet,,I am not worthless. Every single day I am giving my best to fulfill their desires.,Yes sometimes. They stop me so much that I can't keep my interest at all.,No. I work with confidence. On this matter their activities don't make any issue.,Both. Hopeful when they show their all affection towards me and hopeless when they don't give me all their support.,0
2/12/2022 1:05:12,Male,Rangpur,,Yes. When I did bad in my prop exam I felt worthless.,"No. So many things happen around me , my parents don't get chance to react on my interest.",Yes. And sometimes taking initiatives against their wish I regret.,Their activities makes me believing in future. So I am hopeless. ,1
2/12/2022 1:38:47,Male,Barishal,,I take a wrong decision and I feel worthless.,My parents support me if I try to do something creative.,They don't understand everything I try to do. So it becomes difficult for me.,Hopeless. Their activities can't be supported by my opinion.,1
2/12/2022 1:54:15,Female,Sylhet,,No. I always find ways to fulfill every desire of them., My parents never disagreed with my wish.,Depending on the situation it can be difficult but not because of my parental effect.,Hopeful. I am not worthy of judging of their hard work.,0
2/12/2022 2:04:13,Female,Mymensingh,,I got devasted so many times. I could never anything for my parents.,Yes. They never showed interest on my interest.,Yes. Their activities are always discouraging. I could not start my online business for that.,Hopeless. I want them to be more concerned and involved in my life. ,1
2/12/2022 2:11:48,Female,Dhaka,,No. I don't care about their desire. They never be good with mw.,Rudeness damage your self motivation as well as your interest. I lost mine too.,Yes. My self confidence shakes everywhere. My parents strictness made me a baseless human being.,Hopeless. I believe they need to work on their parenting style. ,1
2/12/2022 2:25:06,Male,Barishal,,Yes. I would like to achieve more. I still couldn't my parents dream.,Yes. Their lack of concentration makes me careless also.,Yes.  Balancing everything is important . My parents gives me less advice on anything I try initiate. So it becomes difficult.,Hopeless. I don't  hope anything from them. They never had time for me.,1
2/12/2022 9:26:41,Male,Dhaka,,"Yes, cause every time at every moment our parents expect us to be always at top as a result a sense of inferiority exists.","Yes, even studies become a burden because of this.","Yes I do, since our parents donot trust me that much.",Hopeless,1
2/12/2022 9:27:01,Female,Dhaka,,They never desired anything for me.,No I don't.,No. I don't affilitiate them in my activities.,Hopeful.,0
2/12/2022 9:28:00,Male,Dhaka,,Not getting chance in a public university does make me feel worthless somehow as I could not fulfill their desire.,No I take my decision by myself.,No. They are supportie towards me.,I feel both hopeful and hopeless somehow,0
2/12/2022 9:29:47,Male,Dhaka,,Not keeping the track of career path straight,Yes. They sometimes curse them so much I feel lose connection to those interests.,Yes. That's why I try to avoid them.,Hopeless. They're aging and can't make good decisions.,1
2/12/2022 9:31:23,Male,Rajshahi,,"I feel so much sad , if I can't fulfill their wishes.",Never ever.,I feel awesome in doing something for my parents.,They are my strength,0
2/12/2022 9:32:10,Male,Rajshahi,,"It was very sad moment for me, ",No. They respect my interests.,yes sometimes.,hopeful mostly.,0
2/12/2022 9:41:32,Female,Dhaka,,They want me to be successful yet i couldn't make it.,Yes sometimes.,Sometimes not always.,Sometimes it's hopeful and sometimes it's hopeless.,0
2/12/2022 9:41:47,Male,Dhaka,,Yes. I couldn't perform top level in my academic arena though they never say any harsh word  to me and never insited to study .,No I don't.,No. They make it easy.,Hopeful. My parents hard working ability and leadership inspires me a lot.,0
2/12/2022 9:52:27,Female,Dhaka,,always feel guilty for not studying in public university,they are religious so there are some boundaries,I feel like they won't permit ,How they brought me up makes me hopeless. Maybe I'm not capable enough to survive in this competitive world.,1
2/12/2022 10:00:30,Female,Rangpur,,"No, I don’t feel worthless. I’m an obedient child of my parents",I don’t know about this actually ,I don’t work,It makes me hopeful ,0
